street,city,zip,state,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
5805 Dotmar Way,North Highlands,95660,CA,2.0,1.0,904.0,Residential,1966-04-22 16:17:04,63000,38.672641999999996,-121.380343
2332 Cambridge St,Sacramento,95815,CA,2.0,1.0,1032.0,Residential,1908-05-26 16:51:49,65000,38.608084999999996,-121.449651
3812 Belden St,Sacramento,95838,CA,2.0,1.0,904.0,Residential,1987-01-25 15:19:41,65000,38.636833,-121.44163999999999
3348 40Th St,Sacramento,95817,CA,2.0,1.0,1080.0,Residential,2007-09-08 18:34:07,65000,38.544162,-121.460652
127 Quasar Cir,Sacramento,95822,CA,2.0,2.0,990.0,Residential,1910-12-07 22:50:55,66500,38.493503999999994,-121.47530400000001
3812 Cypress St,Sacramento,95838,CA,2.0,1.0,900.0,Residential,2016-01-25 08:23:49,71000,38.636877,-121.444948
5821 64Th St,Sacramento,95824,CA,2.0,1.0,861.0,Residential,1991-06-30 12:27:56,75000,38.521202,-121.428146
8248 Center Pkwy,Sacramento,95823,CA,2.0,1.0,906.0,Condo,1925-02-01 19:04:43,77000,38.459002000000005,-121.428794
1171 Sonoma Ave,Sacramento,95815,CA,2.0,1.0,1011.0,Residential,1944-10-30 10:09:52,85000,38.6238,-121.439872
4250 Ardwell Way,Sacramento,95823,CA,3.0,2.0,1089.0,Residential,1990-12-24 22:28:51,95625,38.466938,-121.45563100000001
3104 Clay St,Sacramento,95815,CA,2.0,1.0,832.0,Residential,1954-05-21 20:33:37,96140,38.623909999999995,-121.43920800000001
6063 Land Park Dr,Sacramento,95822,CA,2.0,1.0,800.0,Condo,1905-03-28 18:45:14,104250,38.517029,-121.51380900000001
4738 Oakhollow Dr,Sacramento,95842,CA,4.0,2.0,1292.0,Residential,1997-10-12 05:06:16,105000,38.679598,-121.356035
1401 Sterling St,Sacramento,95822,CA,2.0,1.0,810.0,Residential,1918-12-01 15:18:14,108000,38.520319,-121.504727
3715 Didcot Cir,Sacramento,95838,CA,4.0,2.0,1064.0,Residential,2005-07-13 13:50:13,109000,38.635232,-121.460098
2426 Rashawn Dr,Rancho Cordova,95670,CA,2.0,1.0,911.0,Residential,1918-01-01 18:55:54,115000,38.610852,-121.273278
4800 Westlake Pkwy Unit 410,Sacramento,95835,CA,1.0,1.0,846.0,Condo,1913-07-24 17:34:53,115000,38.658812,-121.542345
3409 Virgo St,Sacramento,95827,CA,3.0,2.0,1320.0,Residential,1904-04-05 00:33:21,115500,38.563402,-121.327747
1110 Pinedale Ave,Sacramento,95838,CA,3.0,2.0,1410.0,Residential,2005-05-03 17:57:37,115620,38.660173,-121.44021599999999
2361 La Loma Dr,Rancho Cordova,95670,CA,3.0,2.0,1115.0,Residential,1917-07-04 15:52:14,116000,38.59368,-121.31605400000001
1455 64Th Ave,Sacramento,95822,CA,3.0,2.0,1169.0,Residential,1960-04-07 18:52:46,122000,38.492177000000005,-121.50339199999999
7328 Springman St,Sacramento,95822,CA,3.0,2.0,1164.0,Residential,1991-07-11 00:19:37,122500,38.491991,-121.477636
119 Saint Marie Cir,Sacramento,95823,CA,4.0,2.0,1341.0,Residential,1927-02-22 00:09:29,123000,38.481454,-121.44664399999999
12 Costa Brase Ct,Sacramento,95838,CA,3.0,2.0,1219.0,Residential,1978-01-12 02:31:45,124000,38.655553999999995,-121.464275
6813 Scoter Way,Sacramento,95842,CA,4.0,2.0,1127.0,Residential,1986-10-30 12:58:49,124000,38.69043,-121.36103500000002
6548 Graylock Ln,North Highlands,95660,CA,3.0,2.0,1272.0,Residential,1983-10-13 23:59:56,124413,38.686060999999995,-121.369949
1630 Glidden Ave,Sacramento,95822,CA,4.0,2.0,1253.0,Residential,2011-02-16 23:04:37,125000,38.482717,-121.499683
7825 Dalewoods Way,Sacramento,95828,CA,3.0,2.0,1120.0,Residential,1973-07-07 08:15:16,130000,38.477297,-121.41151299999999
4073 Tresler Ave,North Highlands,95660,CA,2.0,2.0,1118.0,Residential,1954-08-19 21:39:48,131750,38.659015999999994,-121.370457
4288 Dymic Way,Sacramento,95838,CA,4.0,3.0,1890.0,Residential,1951-11-22 12:08:58,137721,38.646541,-121.44113899999999
1158 San Ignacio Way,Sacramento,95833,CA,3.0,2.0,1260.0,Residential,1983-10-20 16:47:53,137760,38.623045,-121.48627900000001
4904 J Pkwy,Sacramento,95823,CA,3.0,2.0,1400.0,Residential,1903-09-22 00:03:22,138000,38.487297,-121.44295
2931 Howe Ave,Sacramento,95821,CA,3.0,1.0,1264.0,Residential,1938-05-14 05:20:38,140000,38.619012,-121.415329
5531 Jansen Dr,Sacramento,95824,CA,3.0,1.0,1060.0,Residential,1967-03-20 09:46:43,145000,38.522015,-121.43871299999999
7836 Orchard Woods Cir,Sacramento,95828,CA,2.0,2.0,1132.0,Residential,1946-09-17 13:50:56,145000,38.47955,-121.410867
4055 Deerbrook Dr,Sacramento,95823,CA,3.0,2.0,1466.0,Residential,1951-11-13 22:37:11,150000,38.472117,-121.459589
9937 Burline St,Sacramento,95827,CA,3.0,2.0,1092.0,Residential,1977-06-05 19:23:08,150000,38.559641,-121.32316000000002
6948 Mirador Way,Sacramento,95828,CA,4.0,2.0,1628.0,Residential,1947-12-31 03:35:03,151000,38.493484,-121.42035
4909 Ruger Ct,Sacramento,95842,CA,3.0,2.0,960.0,Residential,1967-07-29 22:02:22,155000,38.687470000000005,-121.34923400000001
7204 Kersten St,Citrus Heights,95621,CA,3.0,2.0,1075.0,Residential,2006-02-15 10:25:17,155800,38.695863,-121.30081399999999
3150 Rosemont Dr,Sacramento,95826,CA,3.0,2.0,1428.0,Residential,1939-05-06 20:55:59,156142,38.554927,-121.35521000000001
8200 Steinbeck Way,Sacramento,95828,CA,4.0,2.0,1358.0,Residential,2009-02-26 03:30:55,158000,38.474854,-121.404726
8198 Stevenson Ave,Sacramento,95828,CA,6.0,4.0,2475.0,Multi-Family,1915-11-08 07:50:42,159900,38.465271,-121.40426000000001
6824 Olive Tree Way,Citrus Heights,95610,CA,3.0,2.0,1410.0,Residential,1957-02-07 05:35:30,160000,38.689239,-121.26773700000001
3536 Sun Maiden Way,Antelope,95843,CA,3.0,2.0,1711.0,Residential,1906-02-14 18:56:30,161500,38.70968,-121.382328
4517 Olympiad Way,Sacramento,95826,CA,4.0,2.0,1483.0,Residential,1995-08-04 04:19:16,161600,38.536751,-121.359154
925 Cobden Ct,Galt,95632,CA,3.0,2.0,1140.0,Residential,1952-02-12 02:00:28,162000,38.282047,-121.29581200000001
8225 Scottsdale Dr,Sacramento,95828,CA,4.0,2.0,1549.0,Residential,1994-02-26 20:46:31,165000,38.487864,-121.40247600000001
8758 Lemas Rd,Sacramento,95828,CA,3.0,2.0,1410.0,Residential,1911-01-12 16:40:09,165000,38.467487,-121.377055
6121 Alpinespring Way,Elk Grove,95758,CA,3.0,2.0,1240.0,Residential,1908-05-01 22:09:55,167293,38.434075,-121.43262299999999
5937 York Glen Way,Sacramento,95842,CA,5.0,2.0,1712.0,Residential,2007-09-10 08:05:44,168000,38.677003000000006,-121.354454
6417 Sunnyfield Way,Sacramento,95823,CA,4.0,2.0,1580.0,Residential,1902-10-06 01:47:07,168000,38.449153,-121.42827199999999
4008 Grey Livery Way,Antelope,95843,CA,3.0,2.0,1669.0,Residential,1951-02-22 09:06:02,168750,38.71846,-121.37086200000002
8920 Rosetta Cir,Sacramento,95826,CA,3.0,1.0,1029.0,Residential,2010-03-28 21:47:06,168750,38.544374,-121.370874
8300 Lichen Dr,Citrus Heights,95621,CA,3.0,1.0,1103.0,Residential,1920-04-09 02:40:27,170000,38.716409999999996,-121.30623899999999
8884 Amberjack Way,Sacramento,95828,CA,3.0,2.0,2161.0,Residential,1926-10-28 05:33:01,170250,38.479343,-121.372553
4480 Valley Hi Dr,Sacramento,95823,CA,3.0,2.0,1650.0,Residential,1954-05-31 12:43:55,173000,38.466781,-121.45095500000001
2250 Forebay Rd,Pollock Pines,95726,CA,3.0,1.0,1320.0,Residential,2004-08-04 06:39:11,175000,38.77491,-120.597599
3529 Faberge Way,Sacramento,95826,CA,3.0,2.0,1200.0,Residential,1940-04-18 22:02:55,176095,38.553275,-121.346218
1792 Dawnelle Way,Sacramento,95835,CA,3.0,2.0,1170.0,Residential,1979-08-13 00:30:22,176250,38.68271,-121.501697
7800 Tabare Ct,Citrus Heights,95621,CA,3.0,2.0,1199.0,Residential,1994-09-01 05:21:01,178000,38.70799,-121.30297900000001
8531 Hermitage Way,Sacramento,95823,CA,4.0,2.0,1695.0,Residential,1935-04-04 22:51:57,179000,38.448452,-121.42853600000001
2421 Berrywood Dr,Rancho Cordova,95670,CA,3.0,2.0,1157.0,Residential,1912-12-08 16:40:33,180000,38.60868,-121.27848999999999
1005 Moreno Way,Sacramento,95838,CA,3.0,2.0,1410.0,Residential,2009-09-05 22:09:04,180000,38.646206,-121.44276699999999
1675 Vernon St Unit 24,Roseville,95678,CA,3.0,2.0,1174.0,Residential,1971-06-11 06:00:29,180000,38.734136,-121.29963899999998
24 Windchime Ct,Sacramento,95823,CA,3.0,2.0,1593.0,Residential,1911-06-24 03:44:36,181000,38.44617,-121.427824
540 Harling Ct,Rio Linda,95673,CA,3.0,2.0,1093.0,Residential,1918-09-17 01:39:53,182000,38.682790000000004,-121.45350900000001
1207 Crescendo Dr,Roseville,95678,CA,3.0,2.0,1770.0,Residential,1928-12-10 15:38:33,182587,38.72446,-121.292829
7577 Eddylee Way,Sacramento,95822,CA,4.0,2.0,1436.0,Residential,1905-02-05 19:17:09,185074,38.48291,-121.49150900000001
8369 Foppiano Way,Sacramento,95829,CA,3.0,2.0,1124.0,Residential,1999-03-22 07:58:44,185833,38.453839,-121.357919
8817 Sawtelle Way,Sacramento,95826,CA,4.0,2.0,1139.0,Residential,2011-06-21 01:47:04,186785,38.565321999999995,-121.374251
1910 Bonavista Way,Sacramento,95832,CA,3.0,2.0,1638.0,Residential,1908-04-09 02:02:02,187000,38.476048,-121.494961
8 Tide Ct,Sacramento,95833,CA,3.0,2.0,1328.0,Residential,1945-03-05 02:45:06,188335,38.609864,-121.492304
8952 Rocky Creek Ct,Elk Grove,95758,CA,3.0,2.0,1273.0,Residential,1935-11-10 06:51:53,190000,38.431239,-121.44001000000002
435 Exchange St,Sacramento,95838,CA,3.0,1.0,1082.0,Residential,1981-03-20 06:02:43,190000,38.659434000000005,-121.45523600000001
10105 Monte Vallo Ct,Sacramento,95827,CA,4.0,2.0,1578.0,Residential,1911-10-04 09:08:46,190000,38.573917,-121.31691599999999
3930 Annabelle Ave,Roseville,95661,CA,2.0,1.0,796.0,Residential,1984-02-29 10:45:03,190000,38.727609,-121.22649399999999
4854 Tangerine Ave,Sacramento,95823,CA,3.0,2.0,1386.0,Residential,2019-04-10 23:35:46,191250,38.478239,-121.446326
2909 Shawn Way,Rancho Cordova,95670,CA,3.0,2.0,1452.0,Residential,1982-01-18 05:53:36,193000,38.589925,-121.29905900000001
4290 Blackford Way,Sacramento,95823,CA,3.0,2.0,1513.0,Residential,1992-03-14 21:09:53,193500,38.470494,-121.45416200000001
5890 Tt Trak,Foresthill,95631,CA,0.0,0.0,0.0,Residential,1933-08-20 06:34:27,194818,39.020808,-120.821518
7015 Woodside Dr,Sacramento,95842,CA,4.0,2.0,1578.0,Residential,1962-08-08 22:34:27,195000,38.693071,-121.332365
6019 Cheshire Way,Citrus Heights,95610,CA,4.0,3.0,1736.0,Residential,1920-12-14 18:54:13,195000,38.676437,-121.27916499999999
3330 Village Ct,Cameron Park,95682,CA,2.0,2.0,,Residential,1942-06-03 02:47:25,195000,38.690504,-120.996245
2561 Verna Way,Sacramento,95821,CA,3.0,1.0,1473.0,Residential,1903-07-19 05:21:35,195000,38.611055,-121.369964
3522 22Nd Ave,Sacramento,95820,CA,3.0,1.0,1150.0,Residential,1943-12-27 17:41:47,198000,38.532725,-121.469078
2880 Candido Dr,Sacramento,95833,CA,3.0,2.0,1127.0,Residential,1916-09-17 05:30:45,199900,38.618019,-121.51021499999999
6908 Pin Oak Ct,Fair Oaks,95628,CA,3.0,1.0,1144.0,Residential,1950-05-17 17:01:12,200000,38.66424,-121.303675
5733 Angelina Ave,Carmichael,95608,CA,3.0,1.0,972.0,Residential,1923-12-11 16:59:40,201000,38.622634000000005,-121.330846
7849 Bonny Downs Way,Elk Grove,95758,CA,4.0,2.0,2306.0,Residential,2011-12-11 18:57:52,204918,38.42139,-121.41133899999998
8716 Longspur Way,Antelope,95843,CA,3.0,2.0,1479.0,Residential,1951-09-10 22:12:59,205000,38.724083,-121.3584
6320 El Dorado St,El Dorado,95623,CA,2.0,1.0,1040.0,Residential,1914-05-28 11:10:55,205000,38.678758,-120.844118
2328 Dorothy June Way,Sacramento,95838,CA,3.0,2.0,1430.0,Residential,1904-07-08 02:08:59,205878,38.641727,-121.41270300000001
1986 Danvers Way,Sacramento,95832,CA,4.0,2.0,1800.0,Residential,1908-09-25 06:13:14,207000,38.47723,-121.49256799999999
7901 Gazelle Trail Way,Antelope,95843,CA,4.0,2.0,1953.0,Residential,1998-05-05 16:48:51,207744,38.71174,-121.342675
6080 Bridgecross Dr,Sacramento,95835,CA,3.0,2.0,1120.0,Residential,1988-08-30 01:34:18,209000,38.681952,-121.50500900000002
20 Groth Cir,Sacramento,95834,CA,3.0,2.0,1232.0,Residential,1983-09-29 17:48:57,210000,38.640807,-121.53352199999999
1900 Danbrook Dr,Sacramento,95835,CA,1.0,1.0,984.0,Condo,1920-07-27 00:10:00,210944,38.668433,-121.50347099999999
140 Vento Ct,Roseville,95678,CA,3.0,2.0,,Condo,1950-02-11 11:31:55,212500,38.793533000000004,-121.289685
8442 Keusman St,Elk Grove,95758,CA,4.0,2.0,2329.0,Residential,1919-07-20 02:52:48,213750,38.449651,-121.414704
9552 Sunlight Ln,Elk Grove,95758,CA,3.0,2.0,1351.0,Residential,1941-01-23 18:08:29,215000,38.410561,-121.404327
2733 Yuma Ct,Cameron Park,95682,CA,2.0,2.0,,Residential,1989-12-25 05:33:09,215000,38.691215,-120.994949
1407 Tiffany Cir,Roseville,95661,CA,4.0,1.0,1376.0,Residential,2003-02-02 01:45:44,215000,38.736391999999995,-121.2664
636 Crestview Dr,Diamond Springs,95619,CA,3.0,2.0,1300.0,Residential,1910-10-13 22:50:21,216033,38.688255,-120.810235
1528 Hesket Way,Sacramento,95825,CA,4.0,2.0,1566.0,Residential,1925-06-30 13:15:43,220000,38.593598,-121.40363700000002
2327 32Nd St,Sacramento,95817,CA,2.0,1.0,1115.0,Residential,1959-08-03 06:51:47,220000,38.557433,-121.47034
1833 2Nd Ave,Sacramento,95818,CA,2.0,1.0,1032.0,Residential,1925-07-13 22:10:18,220000,38.556818,-121.490669
7252 Carriage Dr,Citrus Heights,95621,CA,4.0,2.0,1419.0,Residential,2003-12-17 01:23:06,220000,38.698058,-121.29489299999999
9815 Paso Fino Way,Elk Grove,95757,CA,3.0,2.0,1261.0,Residential,1953-10-07 14:58:12,220000,38.404888,-121.443998
5532 Engle Rd,Carmichael,95608,CA,2.0,2.0,1637.0,Residential,1921-05-22 20:23:29,220702,38.63173,-121.33528600000001
1139 Clinton Rd,Sacramento,95825,CA,4.0,2.0,1776.0,Multi-Family,1910-02-14 13:44:04,221250,38.585291,-121.406824
9176 Sage Glen Way,Elk Grove,95758,CA,3.0,2.0,1338.0,Residential,1919-06-04 20:54:01,222000,38.423913,-121.43911499999999
9967 Hatherton Way,Elk Grove,95757,CA,0.0,0.0,0.0,Residential,1950-09-13 16:30:08,222500,38.3052,-121.4033
9264 Boulder River Way,Elk Grove,95624,CA,5.0,2.0,2254.0,Residential,2005-09-12 14:48:57,222750,38.421713000000004,-121.34519099999999
320 Groth Cir,Sacramento,95834,CA,3.0,2.0,1441.0,Residential,1932-12-01 12:43:15,225000,38.638882,-121.53188300000001
137 Gunnison Ave,Sacramento,95838,CA,4.0,2.0,1991.0,Residential,1939-09-24 23:30:25,225000,38.650729,-121.46648300000001
8209 Rivallo Way,Sacramento,95829,CA,4.0,3.0,2126.0,Residential,2007-04-29 14:43:16,228750,38.459524,-121.3501
8637 Periwinkle Cir,Elk Grove,95624,CA,3.0,2.0,1094.0,Residential,1967-02-17 19:53:41,229000,38.443184,-121.36438799999999
3425 Meadow Way,Rocklin,95677,CA,3.0,2.0,1462.0,Residential,1999-11-06 06:11:08,230095,38.798028,-121.23536399999999
107 Jarvis Cir,Sacramento,95834,CA,5.0,3.0,2258.0,Residential,1989-09-08 13:40:25,232500,38.639891,-121.537603
2319 Thores St,Rancho Cordova,95670,CA,3.0,2.0,1074.0,Residential,1950-07-13 14:10:50,233000,38.59675,-121.312716
8935 Mountain Home Ct,Elk Grove,95624,CA,4.0,2.0,2111.0,Residential,1919-06-19 17:08:23,233500,38.38751,-121.370276
2566 Serenata Way,Sacramento,95835,CA,3.0,2.0,1686.0,Residential,1972-04-17 09:26:18,239000,38.671556,-121.52091599999999
4085 Country Dr,Antelope,95843,CA,4.0,3.0,1915.0,Residential,1901-07-31 20:56:09,240000,38.706209,-121.36950900000001
9297 Trout Way,Elk Grove,95624,CA,4.0,2.0,2367.0,Residential,1911-05-04 16:34:30,240000,38.420637,-121.375798
7 Archibald Ct,Sacramento,95823,CA,3.0,2.0,1962.0,Residential,1952-03-18 05:41:05,240971,38.443305,-121.435296
11130 Eel River Ct,Rancho Cordova,95670,CA,2.0,2.0,1406.0,Residential,1952-08-26 20:24:43,242000,38.625932,-121.27151699999999
8323 Redbank Way,Sacramento,95829,CA,3.0,2.0,1789.0,Residential,2013-07-21 13:00:55,243450,38.455753,-121.349273
16 Bronco Creek Ct,Sacramento,95835,CA,4.0,2.0,1876.0,Residential,2016-05-24 17:47:09,243500,38.674226000000004,-121.525497
8316 Northam Dr,Antelope,95843,CA,3.0,2.0,1235.0,Residential,1942-05-27 22:51:58,246544,38.720766999999995,-121.376678
4240 Winje Dr,Antelope,95843,CA,4.0,2.0,2504.0,Residential,2009-03-23 09:01:04,246750,38.70884,-121.359559
3569 Soda Way,Sacramento,95834,CA,0.0,0.0,0.0,Residential,1911-04-08 19:33:49,247000,38.631139000000005,-121.501879
5118 Robander St,Carmichael,95608,CA,3.0,2.0,1676.0,Residential,1985-03-09 02:38:43,247000,38.657267,-121.31035200000001
5976 Kylench Ct,Citrus Heights,95621,CA,3.0,2.0,1367.0,Residential,1909-01-19 20:46:13,249000,38.708966,-121.32467
9247 Delair Way,Elk Grove,95758,CA,4.0,3.0,1899.0,Residential,1957-06-17 09:03:15,249000,38.422241,-121.458022
9054 Descendant Dr,Elk Grove,95758,CA,3.0,2.0,1636.0,Residential,1944-06-25 17:46:04,250000,38.428852,-121.415628
3450 Whitnor Ct,Sacramento,95821,CA,3.0,2.0,1828.0,Residential,1913-04-13 19:25:41,250000,38.627697999999995,-121.369698
6288 Lonetree Blvd,Rocklin,95765,CA,0.0,0.0,0.0,Residential,1961-11-24 13:51:56,250000,38.804992999999996,-121.293609
9355 Matador Way,Sacramento,95826,CA,4.0,2.0,1438.0,Residential,1918-07-03 00:34:00,252000,38.555633,-121.350691
8671 Summer Sun Way,Elk Grove,95624,CA,3.0,2.0,1451.0,Residential,1999-12-05 02:37:13,255000,38.442845,-121.373272
1890 Geneva Pl,Sacramento,95825,CA,3.0,1.0,1520.0,Residential,2000-07-04 00:09:40,255000,38.599449,-121.400305
1813 Avenida Martina,Roseville,95747,CA,3.0,2.0,1506.0,Residential,2019-03-28 03:49:16,255000,38.776649,-121.33958899999999
191 Barnhart Cir,Sacramento,95835,CA,4.0,2.0,2605.0,Residential,2003-03-27 10:59:02,257200,38.675594,-121.515878
6221 Green Top Way,Orangevale,95662,CA,3.0,2.0,1196.0,Residential,1903-11-20 04:41:49,260000,38.679409,-121.21910700000001
2298 Primrose Ln,Lincoln,95648,CA,3.0,2.0,1621.0,Residential,1990-06-12 07:35:56,260000,38.89918,-121.32251399999998
5635 Los Pueblos Way,Sacramento,95835,CA,3.0,2.0,1811.0,Residential,2012-11-06 09:51:42,263500,38.679190999999996,-121.537622
10165 Lofton Way,Elk Grove,95757,CA,3.0,2.0,1540.0,Residential,1966-12-30 23:50:24,266510,38.387708,-121.436522
1251 Green Ravine Dr,Lincoln,95648,CA,4.0,2.0,,Residential,1929-09-08 19:50:54,267750,38.88156,-121.30134299999999
6001 Shoo Fly Rd,Placerville,95667,CA,0.0,0.0,0.0,Residential,1943-02-17 18:49:18,270000,38.813546,-120.80925400000001
3040 Parkham Dr,Roseville,95747,CA,0.0,0.0,0.0,Residential,1902-05-19 15:14:04,271000,38.770835,-121.366996
2674 Tam O Shanter Dr,El Dorado Hills,95762,CA,4.0,2.0,,Residential,1978-05-21 07:28:26,272700,38.695801,-121.07921599999999
6007 Marybelle Ln,Shingle Springs,95682,CA,0.0,0.0,0.0,,1983-03-07 02:39:33,275000,38.64347,-120.88818300000001
9949 Nestling Cir,Elk Grove,95757,CA,3.0,2.0,1543.0,Residential,1939-11-18 03:01:23,275000,38.397455,-121.468391
2915 Holdrege Way,Sacramento,95835,CA,5.0,3.0,2494.0,Residential,1992-07-02 12:39:06,276000,38.663728000000006,-121.525833
2678 Briarton Dr,Lincoln,95648,CA,3.0,2.0,1650.0,Residential,1908-02-08 15:02:56,276500,38.844116,-121.27480600000001
294 Sparrow Dr,Galt,95632,CA,4.0,3.0,2214.0,Residential,1914-04-03 05:19:03,278000,38.258976000000004,-121.321266
2987 Diorite Way,Sacramento,95835,CA,5.0,3.0,2280.0,Residential,1982-04-10 09:12:50,279000,38.667332,-121.528276
6326 Appian Way,Carmichael,95608,CA,3.0,2.0,1443.0,Residential,2001-02-06 09:33:12,280000,38.662659999999995,-121.31685800000001
6905 Cobalt Way,Citrus Heights,95621,CA,4.0,2.0,1582.0,Residential,1943-04-28 05:31:03,280000,38.691393,-121.30521499999999
8986 Haflinger Way,Elk Grove,95757,CA,3.0,2.0,1857.0,Residential,1903-03-30 05:48:03,285000,38.397923,-121.45021899999999
2916 Babson Dr,Elk Grove,95758,CA,3.0,2.0,1735.0,Residential,1963-04-11 10:50:58,288000,38.417190999999995,-121.473897
10133 Nebbiolo Ct,Elk Grove,95624,CA,4.0,3.0,2096.0,Residential,1977-06-10 17:08:04,289000,38.391085,-121.34723100000001
1103 Commons Dr,Sacramento,95825,CA,3.0,2.0,1720.0,Residential,1900-09-10 05:44:47,290000,38.567865000000005,-121.410699
4636 Teal Bay Ct,Antelope,95843,CA,4.0,2.0,2160.0,Residential,1951-01-11 20:51:25,290000,38.704553999999995,-121.354753
1524 Youngs Ave,Sacramento,95838,CA,4.0,2.0,1382.0,Residential,1990-07-29 07:35:59,293996,38.644927,-121.43054
865 Conrad Ct,Placerville,95667,CA,3.0,2.0,,Residential,1907-09-24 04:52:02,294000,38.729993,-120.802458
8463 Terracotta Ct,Elk Grove,95624,CA,4.0,2.0,1721.0,Residential,1949-04-06 12:03:21,294173,38.450548,-121.36300200000001
5747 King Rd,Loomis,95650,CA,4.0,2.0,1328.0,Residential,1976-09-09 06:51:53,295000,38.825096,-121.19843200000001
8253 Keegan Way,Elk Grove,95624,CA,0.0,0.0,0.0,Residential,1984-11-13 07:09:57,298000,38.446286,-121.40081699999999
9204 Trout Way,Elk Grove,95624,CA,4.0,2.0,1982.0,Residential,1913-05-29 17:14:42,298000,38.422221,-121.375799
1828 2Nd Ave,Sacramento,95818,CA,2.0,1.0,1144.0,Residential,1916-02-21 20:32:04,299000,38.556844,-121.490769
1113 Commons Dr,Sacramento,95825,CA,2.0,2.0,1623.0,Residential,1922-10-12 12:11:40,300000,38.567795000000004,-121.410703
2341 Big Strike Trl,Cool,95614,CA,3.0,2.0,1457.0,Residential,1901-12-15 15:08:59,300000,38.905927,-120.975169
9452 Red Spruce Way,Elk Grove,95624,CA,6.0,3.0,2555.0,Residential,1979-08-02 05:23:04,300000,38.404505,-121.346938
5776 Terrace Dr,Rocklin,95765,CA,3.0,2.0,1577.0,Residential,1908-03-26 16:04:51,300567,38.800539,-121.260979
5908 Mclean Dr,Elk Grove,95757,CA,5.0,3.0,2592.0,Residential,1931-11-18 05:52:29,303000,38.38912,-121.434389
8215 Peregrine Way,Citrus Heights,95610,CA,3.0,2.0,1401.0,Residential,1945-03-17 03:41:02,305000,38.715493,-121.26293000000001
1104 Hillsdale Ln,Lincoln,95648,CA,4.0,2.0,,Residential,2001-06-02 12:27:51,306000,38.865017,-121.32302
2949 Panama Ave,Carmichael,95608,CA,3.0,2.0,1502.0,Residential,2009-06-05 01:04:42,310000,38.618369,-121.326187
1356 Hartley Way,Folsom,95630,CA,3.0,2.0,1327.0,Residential,1966-11-07 11:33:20,310000,38.651617,-121.131674
633 Hanisch Dr,Roseville,95678,CA,4.0,3.0,1800.0,Residential,1972-05-10 20:47:39,310000,38.763490000000004,-121.27588100000001
63 Angel Island Cir,Sacramento,95831,CA,4.0,2.0,2169.0,Residential,1960-12-10 10:57:49,311518,38.490408,-121.54766399999998
1571 Wild Oak Ln,Lincoln,95648,CA,5.0,3.0,2457.0,Residential,1963-11-30 19:57:18,312000,38.844144,-121.274174
5222 Copper Sunset Way,Rancho Cordova,95742,CA,0.0,0.0,0.0,Residential,1910-05-31 18:58:51,313000,38.529181,-121.224755
5601 Spindrift Ln,Orangevale,95662,CA,4.0,2.0,2004.0,Residential,1982-06-14 23:24:21,315000,38.668289,-121.19231599999999
652 Fifteen Mile Dr,Roseville,95678,CA,4.0,3.0,2212.0,Residential,1948-05-10 04:51:47,315000,38.775872,-121.298864
7921 Doe Trail Way,Antelope,95843,CA,5.0,3.0,3134.0,Residential,1965-09-28 11:11:36,315000,38.711927,-121.343608
4204 Lusk Dr,Sacramento,95864,CA,3.0,2.0,1360.0,Residential,2004-02-11 15:42:31,315000,38.606569,-121.368424
5321 Delta Dr,Rocklin,95765,CA,4.0,2.0,,Residential,1956-05-14 08:36:21,315000,38.815493,-121.26290800000001
5608 Rosedale Way,Sacramento,95822,CA,3.0,2.0,1276.0,Residential,1959-12-23 11:25:43,320000,38.525115,-121.518689
3372 Beretania Way,Sacramento,95834,CA,4.0,3.0,2962.0,Residential,1944-02-17 02:16:31,322000,38.649770000000004,-121.53448
2422 Stefanie Dr,Rocklin,95765,CA,4.0,2.0,1888.0,Residential,2009-09-26 12:39:52,325000,38.82273,-121.26423999999999
3232 Parkham Dr,Roseville,95747,CA,0.0,0.0,0.0,Residential,1911-08-15 05:51:40,325500,38.772821,-121.36482099999999
448 Elmwood Ct,Roseville,95678,CA,3.0,2.0,,Residential,2003-06-10 01:35:36,326951,38.771916999999995,-121.30443899999999
1214 Dawnwood Dr,Galt,95632,CA,3.0,2.0,1548.0,Residential,1941-07-04 02:09:52,328370,38.290119,-121.286023
1440 Emerald Ln,Lincoln,95648,CA,2.0,2.0,,Residential,1907-10-29 17:01:27,330000,38.861864000000004,-121.267478
3349 Corvina Dr,Rancho Cordova,95670,CA,4.0,3.0,2109.0,Residential,1950-10-24 00:03:32,330000,38.580545,-121.279016
10254 Juliana Way,Sacramento,95827,CA,4.0,2.0,2484.0,Residential,1953-01-15 11:58:25,331200,38.56803,-121.30996599999999
149 Opus Cir,Sacramento,95834,CA,4.0,3.0,2258.0,Residential,1971-06-17 01:13:46,332000,38.6354,-121.53499
580 Regency Park Cir,Sacramento,95835,CA,3.0,3.0,2212.0,Residential,1980-11-22 11:57:55,334000,38.674864,-121.4958
5544 Camas Ct,Orangevale,95662,CA,3.0,2.0,1616.0,Residential,2019-05-05 17:54:56,335000,38.667703,-121.209456
5102 Archcrest Way,Sacramento,95835,CA,4.0,2.0,2372.0,Residential,1923-04-21 00:28:00,341000,38.668409999999994,-121.49463899999999
5725 Balfor Rd,Rocklin,95765,CA,5.0,3.0,2606.0,Residential,1992-01-14 02:28:11,346375,38.807815999999995,-121.270008
